pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label
pair_00010056,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010057,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010058,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010059,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010060,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010061,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010062,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010063,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010064,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010065,Paul_Burrell/Paul_Burrell_0001,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010066,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010067,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010068,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010069,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010070,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010071,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010072,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010073,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010074,Paul_Burrell/Paul_Burrell_0002,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010075,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010076,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010077,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010078,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010079,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010080,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010081,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010082,Paul_Burrell/Paul_Burrell_0003,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010083,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010084,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010085,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010086,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010087,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010088,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010089,Paul_Burrell/Paul_Burrell_0004,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010090,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010091,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010092,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010093,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010094,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010095,Paul_Burrell/Paul_Burrell_0005,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010096,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010097,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010098,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010099,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010100,Paul_Burrell/Paul_Burrell_0006,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010101,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010102,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010103,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010104,Paul_Burrell/Paul_Burrell_0007,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010105,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010106,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010107,Paul_Burrell/Paul_Burrell_0008,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010108,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010109,Paul_Burrell/Paul_Burrell_0009,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010110,Paul_Burrell/Paul_Burrell_0010,Paul_Burrell/Paul_Burrell_0011,Paul_Burrell,Paul_Burrell,genuine,1
pair_00010111,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010112,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010113,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010114,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010115,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010116,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010117,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010118,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010119,Paul_Wolfowitz/Paul_Wolfowitz_0001,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010120,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010121,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010122,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010123,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010124,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010125,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010126,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010127,Paul_Wolfowitz/Paul_Wolfowitz_0002,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010128,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010129,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010130,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010131,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010132,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010133,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010134,Paul_Wolfowitz/Paul_Wolfowitz_0003,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010135,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010136,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010137,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010138,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010139,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010140,Paul_Wolfowitz/Paul_Wolfowitz_0004,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010141,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010142,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010143,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010144,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010145,Paul_Wolfowitz/Paul_Wolfowitz_0005,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010146,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010147,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010148,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010149,Paul_Wolfowitz/Paul_Wolfowitz_0006,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010150,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010151,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010152,Paul_Wolfowitz/Paul_Wolfowitz_0007,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010153,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010154,Paul_Wolfowitz/Paul_Wolfowitz_0008,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010155,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Wolfowitz,Paul_Wolfowitz,genuine,1
pair_00010156,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010157,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010158,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010159,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010160,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0010,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010161,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0011,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010162,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0013,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010163,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0016,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010164,Pervez_Musharraf/Pervez_Musharraf_0001,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010165,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010166,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010167,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010168,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010169,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010170,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010171,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0009,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010172,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0012,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010173,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0013,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010174,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0014,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010175,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0015,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010176,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0016,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010177,Pervez_Musharraf/Pervez_Musharraf_0002,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010178,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010179,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010180,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010181,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010182,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0009,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010183,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0011,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010184,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0012,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010185,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0013,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010186,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0014,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010187,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0016,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010188,Pervez_Musharraf/Pervez_Musharraf_0003,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010189,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010190,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010191,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0009,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010192,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0012,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010193,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0013,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010194,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0015,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010195,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0016,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010196,Pervez_Musharraf/Pervez_Musharraf_0004,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010197,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010198,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010199,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010200,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0013,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010201,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0015,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010202,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0016,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010203,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0017,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010204,Pervez_Musharraf/Pervez_Musharraf_0005,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010205,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010206,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0009,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010207,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0010,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010208,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0011,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010209,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0012,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010210,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0014,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010211,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0016,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010212,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0017,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010213,Pervez_Musharraf/Pervez_Musharraf_0006,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010214,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010215,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0009,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010216,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0011,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010217,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0013,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010218,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0015,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010219,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0017,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010220,Pervez_Musharraf/Pervez_Musharraf_0007,Pervez_Musharraf/Pervez_Musharraf_0018,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010221,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf/Pervez_Musharraf_0009,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010222,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf/Pervez_Musharraf_0011,Pervez_Musharraf,Pervez_Musharraf,genuine,1
pair_00010223,Pervez_Musharraf/Pervez_Musharraf_0008,Pervez_Musharraf/Pervez_Musharraf_0012,Pervez_Musharraf,Pervez_Musharraf,genuine,1
